epoch,loss,val_loss
95,2.221510990796529,2.302551499518859
96,2.220555858315605,2.3082324853630847
97,2.2197198823951503,2.3021012683498374
98,2.218838974589041,2.295076847287925
99,2.217938409050297,2.3162783234334787
100,2.2171344487862656,2.2969179598560117
101,2.2162132177800897,2.3076654784222073
102,2.2153847789338266,2.2940037420721824
103,2.2144341154068377,2.296929096702242
104,2.2136459793279135,2.3044849914765995
105,2.2127010870045973,2.296655252730196
106,2.2118439296103536,2.2951248581927124
107,2.2109895467441554,2.293672713293113
108,2.210142721886999,2.2894969856445564
109,2.2092828284359167,2.3048075940098807
110,2.2084195778776436,2.301385475554141
111,2.2075769196623374,2.301839578121065
112,2.206793712460191,2.2956774011484473
113,2.205875161851041,2.2891515268996043
114,2.2050948390409437,2.285520705324533
115,2.2043108568350105,2.2864105171035267
116,2.2034292467629557,2.2934147168354646
117,2.2025881423788682,2.294298857640098
118,2.201772990193965,2.2907656786291755
119,2.200951943529653,2.2880928311973228
120,2.200125996108102,2.2880425884062348
121,2.1993652303859212,2.2844338125374253
122,2.1985398194192,2.2814592275850734
123,2.1977114129043547,2.3010471896117415
124,2.1969814167898623,2.280759805168104
125,2.1961279278762214,2.290202752788767
126,2.195433389662424,2.291188034232303
127,2.194609230294829,2.284401980223012
128,2.1938738334029106,2.2837504838486478
129,2.1931627026811675,2.2870231181270166
130,2.192355093850791,2.277891256103975
131,2.1916423182136673,2.2788669849936567
132,2.19094945751242,2.2865386732890163
133,2.190215986594338,2.2826117039066083
134,2.1894734037733836,2.2794188037535625
135,2.1887832983133575,2.27982733373141
136,2.1880755419155675,2.2771540709291207
137,2.187346570300811,2.281934868224583
138,2.186640794639508,2.2778373489355617
139,2.1859787994190767,2.280188785867812
140,2.185285934344393,2.279597288962416
141,2.184601937756776,2.2803283615161876
142,2.183854468166037,2.2768892554415956
143,2.183195446682667,2.2779890194023507
144,2.1825947613584407,2.276379358891369
145,2.181949317766131,2.283443611402948
146,2.1812758005963495,2.279407070295239
147,2.1806030664193448,2.2790890191611024
148,2.179954768582574,2.2770285222155007
149,2.1793024397614245,2.2767780229821515
150,2.1787593057109063,2.278001654295879
151,2.178043430738584,2.285265727490385
152,2.177483567543208,2.279315125705426
153,2.176870725700971,2.3027583280356274
154,2.176252997562964,2.278480340494951
155,2.1756176704108894,2.2805323643364326
156,2.174987534527184,2.27653826775852
157,2.174444063383614,2.275135230390449
158,2.1737979147758386,2.2780103235574343
159,2.173186579072034,2.273427195810698
160,2.1726756770643023,2.2878982665592145
161,2.1721047496243133,2.2787536882159936
162,2.171482141305134,2.2854637595619742
163,2.170857747527629,2.290402255016879
164,2.1703114318774137,2.285284568650446
165,2.169783636345283,2.2819200468354413
166,2.1692203406886206,2.2747571228578067
167,2.1686872559310557,2.280359949860081
168,2.168157374267581,2.2764468355883816
169,2.16757068105019,2.282023125791806
170,2.1669697983377523,2.2832783139712243
171,2.1665247668162757,2.2832331696495825
172,2.16596599633258,2.2815115939812993
173,2.1654264139959873,2.2812922770617026
174,2.165015975359856,2.289760543532002
175,2.1643732974295564,2.278551242979508
176,2.163873415640758,2.280560157670864
177,2.1634067067261413,2.283665476921553
178,2.1628645103046797,2.2820415503100433
179,2.162351146874818,2.282249441176076
180,2.16185778183199,2.2863242876988945
181,2.161381907997411,2.28277877437963
182,2.1609241415084157,2.28645505466512
183,2.160354553571181,2.2754660416448083
184,2.159876685544727,2.280108574191996
185,2.159371832299923,2.2826124410768585
186,2.1589431424118843,2.2862811037365027
187,2.1584456807150683,2.2805743578630757
188,2.1580298863045777,2.282695391454458
189,2.1574925825794034,2.2880173981915433
190,2.1569724813318976,2.288510774348008
191,2.15657934142031,2.2871267675782803
192,2.156027105456153,2.2883633210122665
193,2.1556108014524997,2.2825382667207363
194,2.1550727446320246,2.2824799632738033
195,2.1546395811724595,2.285246179328671
196,2.1542321709731027,2.2805666191550222
197,2.153719830311805,2.2834661047526024
198,2.153318556259441,2.2926253201835416
199,2.152932445633778,2.281692669760086
200,2.152417937016814,2.2853677588409806
201,2.1519626161909016,2.2835985753927606
202,2.1514623945523645,2.283469905561153
203,2.1510821996440628,2.2814196892510816
204,2.150609755237216,2.2844517744783737
205,2.1501142167378653,2.27757314585725
206,2.1497705122922337,2.281444255063295
207,2.1492739955214395,2.2799673827337985
208,2.1488677727278924,2.282567663744164
209,2.1484796960315187,2.2870429728843336
